movie_idx,neighbor_idx,score,rank
89,3194,0.0291301580985174,17
89,1352,0.029018245171031326,18
89,3876,0.028550537972094937,19
89,639,0.0284129059858702,20
90,3147,0.4140545206458395,1
90,1837,0.33294286711296495,2
90,1420,0.3288890670504664,3
90,1562,0.20998434082515657,4
90,18,0.19984014503152658,5
90,988,0.17560227806748427,6
90,3617,0.16623837095024405,7
90,1766,0.1648121623081839,8
90,327,0.151001758278002,9
90,3115,0.14774746878260067,10
90,41,0.1431530332405865,11
90,3406,0.14162189460277927,12
90,4409,0.13704477170228857,13
90,1221,0.13641574314722998,14
90,3404,0.13027336387378302,15
90,2658,0.1273688614331726,16
90,2222,0.12654037502530502,17
90,2319,0.1223302956738409,18
90,2130,0.12129153249274457,19
90,4937,0.12030344950484738,20
91,1327,0.9385750832753564,1
91,3782,0.10363170461598756,2
91,154,0.09939144400565328,3
91,3476,0.09794809359357619,4
91,848,0.09261481366886688,5
91,1649,0.09160154224487045,6
91,4672,0.09030375386981974,7
91,3645,0.08916427978504428,8
91,4783,0.08849420582655536,9
91,1737,0.08752924900884362,10
91,3339,0.08620254658522651,11
91,101,0.08602693807319253,12
91,4911,0.08537250531930325,13
91,63,0.0831506704035809,14
91,2378,0.08256151866686005,15
91,3745,0.08256056434913861,16
91,3751,0.08162357641695145,17
91,2366,0.08141443610921117,18
91,2288,0.08141195608868777,19
91,4817,0.08141195608868777,20
92,1517,1.0000000000000002,1
92,1237,0.9605128220566547,2
92,1905,0.9587681064198761,3
92,1876,0.9421315519789922,4
92,415,0.12736818214172493,5
92,1223,0.12389073002248334,6
92,128,0.1162942549644978,7
92,997,0.10319819010636791,8
92,339,0.10177027111529459,9
92,662,0.09763133355023956,10
92,4595,0.09071824625467831,11
92,1468,0.08921262643517534,12
92,934,0.08779145943923417,13
92,619,0.08529139816082267,14
92,1035,0.08407751666360487,15
92,3503,0.08347703433483826,16
92,2447,0.08131463992310775,17
92,3804,0.08075177753555593,18
92,4187,0.0803958840011015,19
92,4290,0.07947630593825282,20
93,1786,0.5041617546439903,1
93,2209,0.47525344116202534,2
93,1702,0.3920318380321449,3
93,3416,0.37723571730558797,4
93,4135,0.3723802328534201,5
93,4501,0.36802332074729877,6
93,4516,0.3240719767487047,7
93,21,0.10931021752043425,8
93,576,0.1035393750247939,9
93,1095,0.09959041701609116,10
93,1533,0.09891903609067045,11
93,2138,0.09861588315703602,12
93,78,0.09709659676961634,13
93,4027,0.08930952873834765,14
93,4396,0.08858809104758336,15
93,1270,0.08698943649725827,16
93,4782,0.08515296987340949,17
93,184,0.08482535833090245,18
93,51,0.08335195941614994,19
93,2372,0.0820364085182308,20
94,1008,0.6919821141173669,1
94,142,0.5675531514097896,2
94,570,0.5485772790834303,3
94,2665,0.5325801557676612,4
94,1218,0.4512246290223901,5
94,139,0.4338625428932509,6
94,723,0.413490754538901,7
94,143,0.3981330561406992,8
94,190,0.36002310000941057,9
94,2022,0.2266707123592723,10
94,4031,0.2209340739929647,11
94,4710,0.21559213915335285,12
94,489,0.1882138372012683,13
94,4024,0.18627681364166815,14
94,1045,0.1820347838494919,15
94,517,0.17992295622891802,16
94,1340,0.17367948898399957,17
94,1950,0.17362536757338276,18
94,511,0.17322689863651747,19
94,954,0.17045935779478205,20
95,282,0.9404804985557397,1
95,68,0.9385776635616582,2
95,204,0.9204922304794108,3
95,762,0.9008417732299208,4
95,69,0.7285611870338831,5
95,1520,0.33293149979435344,6
95,21,0.1373026175594952,7
95,1270,0.13172307504670483,8
95,576,0.13005396507166286,9
95,1095,0.12509374924256106,10
95,1533,0.1242504396185312,11
95,2138,0.12386965461733891,12
95,2372,0.12233814055879229,13
95,78,0.12196130604254776,14
95,1228,0.1187086086805396,15
95,1862,0.1181014743954917,16
95,4027,0.11218010856567708,17
95,4396,0.11127392353014282,18
95,1235,0.10867347540111466,19
95,3170,0.10761649801501474,20
96,511,0.6209614398030574,1
96,267,0.6095892828324715,2
96,116,0.5577049498637421,3
96,88,0.5521345054100963,4
96,113,0.540153741571672,5
96,56,0.5296717655602746,6
96,4024,0.5058990690169906,7
96,1102,0.49602062414621206,8
96,86,0.49369750188794576,9
96,1435,0.4563800018139529,10
96,493,0.3544973017862986,11
96,1997,0.21701556189026353,12
96,1576,0.19941949771277598,13
96,3151,0.19792423788988908,14
96,346,0.193571628800212,15
96,21,0.10584660996232717,16
96,576,0.10025862259348052,17
96,1095,0.09643479141295404,18
96,1533,0.09578468388813947,19
96,2138,0.09549113666946946,20
97,269,0.23013515879909363,1
97,209,0.22114271416980447,2
97,46,0.2186994063471334,3
97,2329,0.21478283278518917,4
97,3254,0.198559357550458,5
97,747,0.1771880940491427,6
97,930,0.17536587708219323,7
97,551,0.16999745186327578,8
97,4738,0.08315627415034654,9
97,3844,0.08238462051349574,10
97,131,0.0796608380141021,11
97,3752,0.07832992506880601,12
97,3161,0.07718465628019533,13
97,3118,0.0766963599193087,14
97,4309,0.0766963599193087,15
97,36,0.07595808913022195,16
97,198,0.07531526626131733,17
97,3781,0.07421954736718227,18
97,4636,0.07396290070266627,19
97,3782,0.07384262017953798,20
98,295,0.06961533378480216,1
98,1291,0.06916046602433655,2
98,2399,0.06916046602433655,3
98,415,0.06830825532146793,4
98,4753,0.06305224722799335,5
98,1734,0.061829159673340114,6
98,1730,0.05984518983742245,7
98,3804,0.059818208295346495,8
98,3066,0.05947568556143175,9
98,4441,0.05902126948657604,10
98,490,0.058548971966740734,11
98,224,0.05740500080627288,12
98,1108,0.05740500080627288,13
98,2312,0.05680054019357737,14
98,2293,0.05603417299772218,15
98,997,0.05534575590201398,16
98,395,0.05443837362180458,17
98,1652,0.0543378173455934,18
98,2998,0.052018156985064345,19
98,2780,0.05150174000764425,20
99,17,0.42424181465112876,1
99,123,0.3854402813858469,2
99,2204,0.37912741141518447,3
99,1104,0.3509138844722392,4
99,860,0.34371597555156685,5
99,110,0.31917308729585764,6
99,2264,0.31530306309985273,7
99,1205,0.30684987328272145,8
99,2777,0.30521632001468224,9
99,453,0.2914630921799088,10
99,2202,0.285187617345298,11
99,2063,0.26049136715044,12
99,679,0.24299496090782813,13
99,4766,0.23067738276560365,14
99,1094,0.21727965255997553,15
99,1515,0.2154459835613387,16
99,3021,0.21037642163348677,17
99,101,0.2028177057073165,18
99,1110,0.19972915465189478,19
99,2982,0.19941647884309216,20
100,2,0.924501147681036,1
100,50,0.924501147681036,2
100,426,0.7194946495082524,3
100,1443,0.7135243610189258,4
100,8,0.6875437034810984,5
100,1700,0.6863046132190919,6
100,52,0.6222627966904083,7
100,14,0.6042889565684162,8
100,2401,0.5815393966230694,9
100,30,0.5334384942449969,10
100,83,0.5273707866685702,11
100,2431,0.3864624771966022,12
100,4087,0.31348983039774503,13
100,2133,0.26936017607314666,14
100,873,0.25047962624011316,15
100,2253,0.2369029942125801,16
100,191,0.22191158147809922,17
100,2425,0.19199745407667482,18
100,1100,0.1754055690911351,19
100,424,0.15757172644934753,20
101,2204,0.42107870125671176,1
101,332,0.4131651320993182,2
101,123,0.3899917621292505,3
101,17,0.38146115780278006,4
101,860,0.3477747538357106,5
101,2264,0.3439390002468545,6
101,2202,0.3110884589201129,7
101,1104,0.3091665657601186,8
101,110,0.30891681324335896,9
101,2913,0.29895509384442487,10
101,2063,0.2914968402547346,11
101,1729,0.2874859656344927,12
101,3021,0.28025329047369446,13
101,852,0.27431439270831864,14
101,1205,0.27082707044759946,15
101,2777,0.26890552254664546,16
101,4655,0.26334738654465195,17
101,1515,0.24108984547435758,18
101,4682,0.23270142178528017,19
101,31,0.2296537142300814,20
102,842,0.7074652206348677,1
102,4422,0.6838550603348033,2
102,4044,0.6747342505719796,3
102,622,0.6676877244205743,4
102,4058,0.6506415885147153,5
102,1963,0.4927216364943039,6
102,174,0.48893718182353574,7
102,1124,0.46550324250011527,8
102,1819,0.45518252795204434,9
102,2831,0.4440745714092992,10
102,1357,0.3888902888815048,11
102,3532,0.3505714892786231,12
102,1961,0.33348498964169715,13
102,1833,0.25349340336127385,14
102,2240,0.05837324924586424,15
102,3381,0.05738012462258841,16
102,1468,0.056894213570264134,17
102,3779,0.056463365649857704,18
102,4191,0.056176621330199836,19
102,2476,0.05608936457965567,20
103,227,1.0000000000000002,1
103,2865,0.8269276036403385,2
103,433,0.8011946057634186,3
103,809,0.7988293824511903,4
103,51,0.7506053843104106,5
103,28,0.7496699818492479,6
103,77,0.7389462321452139,7
103,1105,0.7317663819866579,8
103,11,0.7165451865398271,9
103,480,0.4472639828931643,10
103,2127,0.4423339679006629,11
103,3748,0.3317118586010113,12
103,2149,0.29597587088072186,13
103,1146,0.2924047768811939,14
103,228,0.28024030809964107,15
103,2962,0.11168934701433418,16
103,3240,0.10714964580871762,17
103,4291,0.10537918918604582,18
103,1076,0.10511684854729439,19
103,1354,0.10511684854729439,20
104,82,0.6024743403659922,1
104,55,0.5868435337980176,2
104,2135,0.5789518074964257,3
104,4478,0.4936949063405739,4
104,2134,0.44402047626197383,5
104,155,0.3454519578816516,6
104,73,0.31021898389706937,7
104,325,0.30402300691161094,8
104,61,0.2636122351058597,9
104,79,0.2554957942208766,10
104,853,0.22687322353453826,11
104,3721,0.15149009219693174,12
104,3724,0.15069254586789796,13
104,159,0.14623705502707499,14
104,3283,0.12929123879228518,15
104,1387,0.12879478443575124,16
104,2457,0.1018285876165958,17
104,247,0.0896955241275867,18
104,897,0.0896955241275867,19
104,928,0.0896955241275867,20
105,167,0.9179859755226941,1
105,1438,0.9179859755226941,2
105,1177,0.9040033997973795,3
105,2861,0.9016533683652459,4
105,161,0.8988345622083697,5
105,1797,0.8988345622083697,6
105,2920,0.8933354884359409,7
105,1415,0.8733456921749457,8
105,1431,0.8614073584765102,9
105,911,0.8426982512563522,10
105,2243,0.8242666149989598,11
105,621,0.8123937590738991,12
105,841,0.7899957390197676,13
105,2174,0.7263648490840898,14
105,4991,0.7091949024103765,15
105,845,0.5913019743575398,16
105,2686,0.5693497481234631,17
105,2165,0.4338510997091955,18
105,2027,0.28718995828392707,19
105,2146,0.25077969476112666,20
106,4455,1.0000000000000002,1
106,3034,0.6754261859129027,2
106,4452,0.5073195679264029,3
106,2132,0.4428575568248735,4
106,336,0.43868700611678835,5
106,4550,0.437731740567289,6
106,1342,0.42889998307920896,7
106,4502,0.42603242693163235,8
106,1356,0.41265839302228113,9
106,2318,0.40680877276287086,10
106,2994,0.40530104314291693,11
106,3794,0.4029075778097316,12
106,1181,0.37884595152236195,13
106,871,0.3542786727557136,14
106,4738,0.31901409865813124,15
106,3844,0.3160537881830473,16
106,3219,0.31445047115460784,17
106,4781,0.31429422294719667,18
106,1209,0.3142191588825983,19
106,3652,0.3108675751330496,20
107,4480,1.0,1
107,1701,0.968958351238496,2
107,1709,0.9555896749925538,3
107,3637,0.9555896749925538,4
107,4476,0.9281727064659464,5
107,638,0.30026136397167036,6
107,1441,0.27977918883118513,7
107,3513,0.24423061800505982,8
107,3367,0.2369196056859579,9
107,2158,0.23609360043106994,10
107,3741,0.2343587593844917,11
107,1267,0.22950404435473787,12
107,4208,0.22943408583239636,13
107,4788,0.22500708510584733,14
107,2749,0.2197483062049465,15
107,4072,0.21854749996867082,16
107,1995,0.21578853767173464,17
107,2297,0.21578853767173464,18
107,1854,0.21056902027599633,19
107,4247,0.2060365454544715,20
108,4454,0.5529077527482427,1
108,357,0.5525868955899805,2
108,4064,0.49895755909149014,3
108,3817,0.387617680988489,4
108,2612,0.3651131015820803,5
108,1193,0.3532308159619574,6
108,3781,0.3482830059565083,7
108,176,0.3467083136522116,8
108,3798,0.2974352318965869,9
108,1148,0.2925274288890288,10
108,715,0.28529117696517475,11
108,3392,0.2835222558963597,12
108,2404,0.2556890087697569,13
108,2196,0.24285919313980048,14
108,3929,0.22356105409258606,15
108,3275,0.2146511424445929,16
108,4993,0.20973124480175495,17
108,3816,0.20948106707500513,18
108,3230,0.1951190234569217,19
108,2110,0.19206915894880322,20
109,2124,0.5520003033831804,1
109,835,0.5254404959611618,2
109,4116,0.4544608905357281,3
109,3706,0.36368673712470967,4
109,2997,0.32609952455529845,5
109,4636,0.26094746607050046,6
109,467,0.24324871222077862,7
109,2414,0.24007587446862713,8
109,449,0.23843877878132694,9
109,3975,0.2279914304040633,10
109,4285,0.22353625067225602,11
109,2972,0.215667677114758,12
109,4861,0.2037882910053876,13
109,4143,0.20029517317349177,14
109,1137,0.19320969967623472,15
109,4523,0.18206689001902118,16
109,1209,0.07918203109593104,17
109,4142,0.07433940860092123,18
109,3682,0.07414051971405286,19
109,4894,0.07240381053602347,20
110,4712,0.7482096035078349,1
110,4377,0.7445278049513709,2
110,1515,0.7317693347818767,3
110,3021,0.7145504017655481,4
110,2584,0.7002495240246455,5
110,123,0.57120408820792,6
110,2204,0.5618487164169845,7
110,17,0.5587096805323312,8
110,4438,0.5299941734442588,9
110,860,0.5093706597336394,10
110,2264,0.4681409030330183,11
110,249,0.4527869589843314,12
110,2202,0.42342750306736565,13
110,1205,0.4232966924040334,14
110,1104,0.42081158338740215,15
110,2063,0.39676103591096296,16
110,3532,0.3838135074254365,17
110,2777,0.3660116301588382,18
110,453,0.3574067949555338,19
110,679,0.33520940426903856,20
111,1348,0.8433323451958961,1
111,1344,0.7205860660558587,2
111,3223,0.4413897352184988,3
111,4178,0.4327106555165814,4
111,2846,0.4238329316183454,5
111,1342,0.4085650985229913,6
111,4340,0.38600025062140375,7
111,2844,0.31531410719071534,8
111,1075,0.3026126981812129,9
111,3218,0.2995383257356487,10
111,4447,0.2940076238610825,11
111,1077,0.29276789242458573,12
111,1774,0.25673690166983626,13
111,4449,0.19491346167793372,14
111,321,0.16259554027050324,15
111,3309,0.1508993004447342,16
111,4461,0.15013546982492423,17
111,1695,0.1455048698101811,18
111,4053,0.14533037577020685,19
111,1694,0.14209968686668092,20
112,173,1.0,1
112,2145,0.9538415378324666,2
112,4988,0.8811634049924678,3
112,3243,0.8278277206186622,4
112,4990,0.7473587862863063,5
112,1145,0.7323234436524295,6
112,454,0.6837041675925969,7
112,4091,0.6655618349868696,8
112,2456,0.6204261381698021,9
112,3282,0.610707610939818,10
112,2128,0.5769109107720498,11
112,1358,0.39183552906701846,12
112,1080,0.33121305195672146,13
112,3227,0.07267060256554231,14
112,717,0.0715773111362867,15
112,2257,0.07122646281284804,16
112,3194,0.06963024325296499,17
112,4329,0.06786556569993826,18
112,4876,0.0677567978474191,19
112,1205,0.06715313034891565,20
113,86,0.6617362616916256,1
113,267,0.6367567387355508,2
113,56,0.6150894281979228,3
113,4024,0.6065539638415937,4
113,116,0.5825600860333788,5
113,88,0.5824596140977739,6
113,1102,0.57601152622841,7
113,511,0.5640608724072691,8
113,1435,0.5471824639965683,9
113,96,0.540153741571672,10
113,493,0.2493833099898246,11
113,4977,0.14471416099899923,12
113,2143,0.13624909793256945,13
113,2249,0.13622794554439982,14
113,1092,0.13343700131701322,15
113,2427,0.13229020366634736,16
113,3743,0.13066351030542142,17
113,2553,0.12953489381055514,18
113,336,0.12794894932393053,19
113,855,0.12345184276633112,20
114,43,0.48942140180584887,1
114,606,0.4610258427985419,2
114,220,0.45894326441439426,3
114,136,0.42955043540508864,4
114,317,0.36417142903810495,5
114,230,0.32262846355414926,6
114,3257,0.3123442521948515,7
114,2236,0.3070135672640476,8
114,4955,0.26925699130791303,9
114,4738,0.1578953907375209,10
114,3161,0.14655660786663444,11
114,3118,0.1456294409692996,12
114,4309,0.1456294409692996,13
114,36,0.14422762786615126,14
114,198,0.1430070492736424,15
114,4636,0.14043920589098788,16
114,19,0.1396286012579753,17
114,1180,0.13916397180244638,18
114,4129,0.1390293361876004,19
114,925,0.13675825687197632,20
115,57,0.6432840870491702,1
115,938,0.4549496569587875,2
115,22,0.439852699056181,3
115,811,0.439852699056181,4
115,4875,0.439852699056181,5
115,960,0.393774917102622,6
115,1088,0.3751320480856222,7
115,4444,0.37388700350172294,8
115,4699,0.36333989988861326,9
115,916,0.33951015601406875,10
115,3871,0.3225515342969737,11
115,2324,0.3134933859647924,12
115,1181,0.3059674893519235,13
115,1453,0.3020306629892133,14
115,4499,0.2898992654055045,15
115,3369,0.28966687000104674,16
115,859,0.282798664578557,17
115,2284,0.27637319896253587,18
115,2196,0.26967650264475423,19
115,2132,0.2650077821367176,20
116,267,0.6574468669209242,1
116,88,0.5954814346704355,2
116,113,0.5825600860333788,3
116,56,0.5712551919318739,4
116,96,0.5577049498637421,5
116,4024,0.5456161505300596,6
116,1102,0.5349621695411432,7
116,86,0.5324566637962346,8
116,511,0.5073921534009715,9
116,1435,0.4922094445686116,10
116,493,0.23413889769263718,11
116,59,0.23186312942208,12
116,2245,0.19790421665774602,13
116,21,0.11415640670483627,14
116,576,0.10812971809415155,15
116,1095,0.10400568589727553,16
116,1533,0.10330453978564266,17
116,2138,0.10298794678664631,18
116,78,0.10140130393954942,19
116,4027,0.09326900189697448,20
117,664,0.4574981837569337,1
117,2841,0.3886602087626931,2
117,3946,0.3536772459319737,3
117,1206,0.34410915897040656,4
117,3955,0.33601904284112794,5
117,615,0.290511207152543,6
117,2858,0.28286444825054513,7
117,4583,0.27589240765478246,8
117,2840,0.27232519518851084,9
117,1361,0.2626130274285137,10
117,849,0.25946855701635935,11
117,1808,0.25946855701635935,12
117,2232,0.24801560479868726,13
117,1734,0.23767273185923726,14
117,4545,0.217753002111413,15
117,36,0.21655054767709236,16
117,4487,0.17241117390370167,17
117,2442,0.1654964750195489,18
117,4635,0.16173381134458734,19
117,4450,0.15641613842517615,20
118,3611,0.7392002055167072,1
118,72,0.4802804008031023,2
118,2893,0.44648726245960413,3
118,3340,0.4060682701086042,4
118,1758,0.39033689229662133,5
118,2617,0.380096271707047,6
118,2900,0.36563784433665203,7
118,428,0.34493407306160256,8
118,856,0.3212635117919972,9
118,3633,0.31561572051768816,10
118,2138,0.12768393112304943,11
118,4396,0.1147003439357733,12
118,21,0.11272385484402561,13
118,576,0.10677279531306556,14
118,3159,0.10479575571449341,15
118,1095,0.10270051570869144,16
118,1533,0.10200816829873388,17
118,78,0.10012881621117495,18
118,823,0.10000966244400517,19
118,1224,0.09228406770256639,20
119,3507,0.9236526623416383,1
119,1708,0.8171086775468783,2
119,2870,0.7920587787665551,3
119,4525,0.7613947279978581,4
119,3222,0.711923385838373,5
119,3235,0.7015402680865674,6
119,2906,0.6639689869474829,7
119,1504,0.5980717926446717,8
119,1187,0.5627721849751172,9
119,4087,0.33524108888644405,10
119,422,0.2970358550560633,11
119,430,0.2970358550560633,12
119,1349,0.2970358550560633,13
119,21,0.14524054351958243,14
119,576,0.1375728220600032,15
119,1095,0.1323258394765793,16
119,1533,0.13143377528780797,17
119,2138,0.13103097582542114,18
119,78,0.12901229920327018,19
119,4027,0.11866561781391145,20
120,343,0.8543001344585429,1
120,471,0.8543001344585429,2
120,2470,0.8543001344585429,3
120,2610,0.8418329961766557,4
120,1419,0.8381518430550334,5
120,1773,0.8296746319128605,6
120,2496,0.8296746319128605,7
120,4156,0.7165693437433346,8
120,1104,0.01253651309106999,9
120,110,0.012526385780931562,10
120,4738,0.012484659983394306,11
120,3844,0.012368807831774166,12
120,4781,0.012299947007814982,13
120,3652,0.012165844681233128,14
120,1474,0.01206945478076884,15
120,131,0.011959872983248274,16
120,1129,0.01192569921509084,17
120,629,0.011897719397730813,18
120,1719,0.011864210230248156,19
120,2240,0.011860986775055048,20
121,3132,0.5973970822511069,1
121,1712,0.49681829360925434,2
121,4077,0.49681829360925434,3
121,2426,0.4381871277828869,4
121,4753,0.3916018522568149,5
121,2985,0.3406506740621235,6
121,1122,0.07713616350570458,7
121,4697,0.07697782547069135,8
121,644,0.07580576708605237,9
121,1167,0.07511851293166946,10
121,1980,0.07227934078860303,11
121,2088,0.07130746028880636,12
121,972,0.07036096145688553,13
121,3523,0.06886533421702018,14
121,1104,0.06582420799242121,15
121,1420,0.06519713758545949,16
121,2275,0.06370530222398017,17
121,2937,0.06330233884393502,18
121,1129,0.06261706902762021,19
121,3854,0.06227062585914186,20
122,3427,0.5489083235031389,1
122,2130,0.5055190063925942,2
122,2274,0.44806317593953693,3
122,4231,0.41806112257168,4
122,4263,0.4178854030280864,5
122,2895,0.3631715208196204,6
122,1445,0.3473837191438033,7
122,3260,0.33150694177823453,8
122,2740,0.3096908096253208,9
122,3752,0.30199910836886257,10
122,3629,0.28285267411777965,11
122,2494,0.2819658735049205,12
122,332,0.27859632770902854,13
122,3305,0.23471990098008216,14
122,4281,0.23092349271164442,15
122,4913,0.21155852760450852,16
122,3281,0.19218295770146684,17
122,616,0.19091526584768623,18
122,4479,0.17936409276942292,19
122,4738,0.09866455819722356,20
123,17,0.9781261935383055,1
123,2204,0.693184286693207,2
123,860,0.6284391636268537,3
123,2264,0.5984476053823321,4
123,110,0.57120408820792,5
123,2202,0.5412882609102257,6
123,1104,0.531253217351973,7
123,2063,0.5008906246137114,8
123,1205,0.5007740699279302,9
123,2777,0.4620710640731481,10
123,453,0.42282412913102757,11
123,1515,0.41427427886403206,12
123,3021,0.4045261783095398,13
123,679,0.39656387745571675,14
123,101,0.3899917621292505,15
123,1094,0.3888517884705288,16
123,99,0.3854402813858469,17
123,1110,0.3840528848289211,18
123,2982,0.38345165038923124,19
123,31,0.3567057372528768,20
124,246,0.9059074398241442,1
124,1183,0.8826464744166931,2
124,1628,0.7990436536918123,3
124,3025,0.6040900982080908,4
124,3712,0.4712446267786589,5
124,4036,0.4232633743190951,6
124,4348,0.3980152621032785,7
124,1468,0.3842964836238341,8
124,2606,0.34932530153849456,9
124,653,0.33605058909478697,10
124,1114,0.3133253369387336,11
124,1794,0.2394995354779364,12
124,237,0.1988481286566336,13
124,1154,0.1795253213644695,14
124,1868,0.16255951227902823,15
124,2449,0.10318934813602584,16
124,4561,0.06336486063348858,17
124,4329,0.05857976688074348,18
124,619,0.05833672973747307,19
124,3064,0.057532298716670476,20
125,2187,0.430325665440302,1
125,3419,0.4263045636089005,2
125,2741,0.4246907510516225,3
125,2479,0.4073410089610409,4
125,4826,0.3884585529143759,5
125,1903,0.36980867304722004,6
125,627,0.36491482389222457,7
125,3337,0.36491482389222457,8
125,2087,0.32285817025314584,9
125,2537,0.26869993459093355,10
125,2620,0.25542018909746306,11
125,3328,0.2444908989454158,12
125,4570,0.23483024773042943,13
125,501,0.20815298538282873,14
125,3245,0.20349759486781105,15
125,4831,0.20065149326655596,16
125,1092,0.1916643450809511,17
125,3743,0.1876805974466518,18
125,3316,0.18727569896877938,19
125,4458,0.17906208512982902,20
126,25,0.8564603766083173,1
126,1458,0.8162323679312062,2
126,247,0.8114433352807463,3
126,897,0.8114433352807463,4
126,928,0.8114433352807463,5
126,128,0.7933793324351146,6
126,687,0.7791778567440728,7
126,359,0.7335243767000609,8
126,662,0.70099675816084,9
126,360,0.6702084062094705,10
126,1605,0.5520435553310616,11
126,708,0.463912924861273,12
126,1195,0.38686083054078524,13
126,2566,0.3748424131157861,14
126,1907,0.2677554681536625,15
126,4706,0.22114770233888484,16
126,3958,0.14017008529545003,17
126,244,0.12898171165192282,18
126,199,0.12852185510319084,19
126,4078,0.12372169088512469,20
127,1683,0.45094122720766255,1
127,502,0.3702265077523217,2
127,2050,0.3564502310962105,3
127,1603,0.3540615618265468,4
127,1660,0.35135489688531885,5
127,270,0.19732298817785984,6
127,203,0.19354910775242834,7
127,737,0.18963998222281114,8
127,2709,0.14150088192310012,9
127,186,0.09589669394433921,10
127,4738,0.047470279355758906,11
127,3844,0.04702977604940626,12
127,131,0.04547488776861615,13
127,3752,0.04471512778710022,14
127,3161,0.044061343933888046,15
127,3118,0.04378259690130961,16
127,4309,0.04378259690130961,17
127,36,0.043361150402458755,18
127,198,0.0429941909460021,19
127,3781,0.042368692960054175,20
128,1458,0.9615770031369543,1
128,247,0.9559351983704685,2
128,897,0.9559351983704685,3
128,928,0.9559351983704685,4
128,25,0.9263468037797488,5
128,687,0.9179242796970138,6
128,662,0.8106959604635933,7
128,126,0.7933793324351146,8
128,359,0.7933793324351146,9
128,360,0.789550887761919,10
128,1605,0.6503446915266797,11
128,708,0.4661007239988482,12
128,1195,0.4557482558616618,13
128,2566,0.4415897462704889,14
128,1907,0.315434073379495,15
128,4706,0.2934248235047031,16
128,415,0.1438390127509122,17
128,1223,0.12989026170370807,18
128,3804,0.12018754177864234,19
128,4561,0.12012686141474911,20
129,2042,0.3658339874208753,1
129,65,0.35088733759060303,2
129,13,0.3360110537526956,3
129,1571,0.3309133129478002,4
129,192,0.30134039472356267,5
129,481,0.23519082400554728,6
129,3541,0.14579073430536443,7
129,1655,0.12190139203854308,8
129,3386,0.11402616439893982,9
129,3581,0.10317493710005006,10
129,1042,0.09202311297791314,11
129,110,0.029360525621086275,12
129,4738,0.029262724757447074,13
129,3652,0.028515455352592332,14
129,1474,0.02828952760362393,15
129,862,0.02758602696114293,16
129,1097,0.027199817384401862,17
129,3161,0.027161310139291545,18
129,447,0.027071467064807068,19
129,3118,0.026989478462672002,20
130,876,0.9930249524691955,1
130,514,0.7781165402719538,2
130,2616,0.48412686326318205,3
130,3340,0.22250968702588017,4
130,1104,0.011927630726713148,5
130,110,0.011917995287041162,6
130,4738,0.011878296057982286,7
130,3844,0.011768070696800753,8
130,4781,0.011702554354756057,9
130,3652,0.011574965206207181,10
130,1474,0.011483256839600713,11
130,131,0.011378997289461065,12
130,1129,0.011346483297399545,13
130,629,0.011319862423888154,14
130,1719,0.011287980753698903,15
130,2240,0.011284913857590855,16
130,2063,0.011245933595742878,17
130,893,0.011245643600188423,18
130,2475,0.011239229705111719,19
130,862,0.011197692560209966,20
131,3204,0.6561650194131525,1
131,198,0.4378163641586662,2
131,504,0.40892104557445175,3
131,1618,0.40297039143621155,4
131,527,0.38147732152375197,5
131,2806,0.3794094650257051,6
131,2613,0.3459701216183143,7
131,63,0.3444206531621532,8
131,878,0.3443365046630896,9
131,2681,0.33486951372728996,10
131,42,0.3346301222318771,11
131,1484,0.2958040684667576,12
131,1923,0.28646356898373965,13
131,2062,0.28543568604541036,14
131,982,0.2852391411545435,15
131,1227,0.2761146137685198,16
131,491,0.27577388650201135,17
131,1218,0.2637021515676882,18
131,2022,0.2509277906285902,19
131,4710,0.2492697092523284,20
132,1931,0.30550523603934593,1
132,110,0.05468026139123419,2
132,4738,0.05449811966607928,3
132,3652,0.05310642501747313,4
132,1474,0.05268566319159311,5
132,862,0.05137548232098446,6
132,1097,0.05065621588548057,7
132,3161,0.050584501017182155,8
132,447,0.05041717966672666,9
132,4309,0.05026448627650249,10
132,3118,0.05026448627650249,11
132,2271,0.050043816245719616,12
132,36,0.04978064581803176,13
132,3194,0.049706451247868884,14
132,2306,0.04964390017362599,15
132,198,0.049359359054145284,16
132,3622,0.04917592978019348,17
132,3551,0.0489001877180944,18
132,3405,0.04862811238204661,19
132,4636,0.048473059363584384,20
133,699,0.5682963471270392,1
133,260,0.5509072097103918,2
133,1282,0.4171244881412254,3
133,1872,0.39031552785130025,4
133,745,0.3521756434504291,5
133,1325,0.3516095599683882,6
133,2761,0.28276325485300524,7
133,1334,0.23262491873935298,8
133,355,0.21277197497331563,9
133,45,0.17864273969350786,10
133,4359,0.12180094986140176,11
133,728,0.1125386687648392,12
133,353,0.11218287552018086,13
133,3786,0.11031923565426015,14
133,3068,0.09819609498229293,15
133,2041,0.0948518096644981,16
133,1104,0.09179163788542974,17
133,2769,0.09116354624473796,18
133,3830,0.09116354624473796,19
133,2450,0.09041582547855125,20
134,2751,0.41737384987732745,1
134,2066,0.2891491881961424,2
134,692,0.2706160995116439,3
134,3483,0.1670543349242748,4
134,2718,0.15013411428512335,5
134,3402,0.13301198067877723,6
134,1545,0.13066450504752877,7
134,3546,0.1274902470067044,8
134,2661,0.12662327352520422,9
134,2737,0.12484507066304824,10
